,cov_true,cov_test,precision,recall,f1,tss,tn,fp,fn,tp
99,0.5,0.10899999999999992,0.43494460315301015,0.6537632861400048,0.5223638330219577,0.5429175512849832,1799241.0,224301.0,91438.0,172653.0
100,0.5,0.10999999999999992,0.4364298835875732,0.6513057998947333,0.5226440922080743,0.5415418315659316,1801430.0,222112.0,92087.0,172004.0
101,0.5,0.1109999999999999,0.43809068406840684,0.6487347164424384,0.5229996199419076,0.5401394908429697,1803795.0,219747.0,92766.0,171325.0
102,0.5,0.1119999999999999,0.43952326602961295,0.6459780908853388,0.5231175409976818,0.5384715503737012,1805998.0,217544.0,93494.0,170597.0
103,0.5,0.1129999999999999,0.4408609685766714,0.6431798130189973,0.523140605317704,0.5367184694936343,1808113.0,215429.0,94233.0,169858.0
104,0.5,0.11399999999999991,0.4424759084678727,0.6405178518010837,0.5233893836935687,0.5351891756480807,1810405.0,213137.0,94936.0,169155.0
105,0.5,0.11499999999999991,0.4442168045689696,0.6379278354809517,0.5237345436740785,0.5337624660445871,1812759.0,210783.0,95620.0,168471.0
106,0.5,0.11599999999999991,0.4457911723888573,0.6349288692155356,0.5238094494313753,0.5319119810066425,1815083.0,208459.0,96412.0,167679.0
107,0.5,0.11699999999999991,0.4473978840230347,0.6324941024116687,0.5240830131729839,0.5305372366782172,1817228.0,206314.0,97055.0,167036.0
108,0.5,0.1179999999999999,0.4491479680238364,0.6301653596676903,0.5244769679980208,0.5293001441199032,1819437.0,204105.0,97670.0,166421.0
109,0.5,0.1189999999999999,0.4504539791860471,0.6270717290630881,0.5242881045511604,0.5272299664507973,1821508.0,202034.0,98487.0,165604.0
110,0.5,0.1199999999999999,0.4521612300066348,0.6244968590372258,0.5245365651194189,0.5257482291595164,1823720.0,199822.0,99167.0,164924.0
111,0.5,0.1209999999999999,0.4537322427180977,0.6215243987867818,0.5245364659563726,0.5238669249117646,1825928.0,197614.0,99952.0,164139.0
112,0.5,0.1219999999999999,0.45529998355643625,0.6185860176984449,0.5245290530973167,0.5220028976050641,1828102.0,195440.0,100728.0,163363.0
113,0.5,0.1229999999999999,0.4569198666550584,0.6160565865553919,0.52468717750258,0.5204944484826461,1830168.0,193374.0,101396.0,162695.0
114,0.5,0.1239999999999999,0.4587478471718637,0.6132318026740783,0.5248584137478428,0.5188057912544981,1832467.0,191075.0,102142.0,161949.0
115,0.5,0.1249999999999999,0.46035272482209555,0.6104335248077367,0.5248755044531881,0.5170438150809309,1834564.0,188978.0,102881.0,161210.0
116,0.5,0.12599999999999992,0.46183282980866064,0.6077829233105255,0.5248503615683056,0.5153509401839089,1836502.0,187040.0,103581.0,160510.0
117,0.5,0.1269999999999999,0.4635353075435091,0.6052194130053655,0.5249858762629249,0.5138054468015506,1838562.0,184980.0,104258.0,159833.0
118,0.5,0.1279999999999999,0.4652126518576534,0.602769499907229,0.5251323667672819,0.5123374752692427,1840549.0,182993.0,104905.0,159186.0
119,0.5,0.1289999999999999,0.46681231579164323,0.600334733103362,0.5252203008016961,0.5108451153934257,1842456.0,181086.0,105548.0,158543.0
120,0.5,0.1299999999999999,0.4684459321113495,0.5977598630774998,0.5252610284086751,0.5092368672612528,1844412.0,179130.0,106228.0,157863.0
121,0.5,0.1309999999999999,0.47001593608821357,0.5952569379494189,0.5252743287132947,0.5076585584742215,1846283.0,177259.0,106889.0,157202.0
122,0.5,0.1319999999999999,0.47146033429339246,0.592557110995831,0.5251176564348212,0.505860121261988,1848107.0,175435.0,107602.0,156489.0
123,0.5,0.1329999999999999,0.4729334175431778,0.5897739794237592,0.524930614886077,0.5039927107374655,1849960.0,173582.0,108337.0,155754.0
124,0.5,0.1339999999999999,0.4745588995664718,0.5873392126198924,0.5249600638977636,0.502467240602509,1851800.0,171742.0,108980.0,155111.0
125,0.5,0.1349999999999999,0.47631751828194446,0.5847794888882999,0.5250051842710916,0.5008711736667725,1853750.0,169792.0,109656.0,154435.0
126,0.5,0.1359999999999999,0.4778757762817386,0.5824583192914563,0.5250094713453407,0.49940345806297676,1855477.0,168065.0,110269.0,153822.0
127,0.5,0.1369999999999999,0.48002381661208693,0.580019765914022,0.5253053861823469,0.4980214678801784,1857615.0,165927.0,110913.0,153178.0
128,0.5,0.1379999999999999,0.48175327689485203,0.5776985963171786,0.5253814710612317,0.496592298548217,1859420.0,164122.0,111526.0,152565.0
129,0.5,0.1389999999999999,0.4835005439381119,0.5755591822515723,0.5255287701070936,0.4953167163180755,1861168.0,162374.0,112091.0,152000.0
130,0.5,0.1399999999999999,0.48541930519261905,0.5732683052432684,0.5256989874578106,0.49395688002946014,1863052.0,160490.0,112696.0,151395.0
131,0.5,0.1409999999999999,0.4871639129226733,0.5709622819406946,0.5257448889400271,0.49251963039207347,1864810.0,158732.0,113305.0,150786.0
132,0.5,0.1419999999999999,0.48896004899405815,0.5683609058998603,0.5256791234653728,0.4908349637647329,1866665.0,156877.0,113992.0,150099.0
133,0.5,0.1429999999999999,0.49097656699016373,0.5660738154651238,0.5258575810445746,0.48948039659860165,1868552.0,154990.0,114596.0,149495.0
134,0.5,0.1439999999999999,0.4927601495319676,0.5635103051599638,0.5257657657657657,0.4878059214604903,1870351.0,153191.0,115273.0,148818.0
135,0.5,0.1449999999999999,0.4943446573606177,0.5611967087102552,0.5256536666335636,0.48627955848555016,1871944.0,151598.0,115884.0,148207.0
136,0.5,0.1459999999999999,0.49642845131999325,0.5589474840111931,0.5258361965015024,0.48495000829781526,1873805.0,149737.0,116478.0,147613.0
137,0.5,0.14699999999999988,0.4983152770809887,0.5566452472821868,0.5258676969030308,0.48350666157455136,1875543.0,147999.0,117086.0,147005.0
138,0.5,0.14799999999999988,0.5000017086598297,0.5540287249470827,0.5256305705940889,0.4817233317306335,1877229.0,146313.0,117777.0,146314.0
139,0.5,0.14899999999999988,0.5019985389990765,0.5516507567467275,0.5256547411794633,0.4802284685016602,1879016.0,144526.0,118405.0,145686.0
140,0.5,0.14999999999999988,0.5037654811795382,0.5493939589005304,0.5255912856682279,0.47876483432589845,1880621.0,142921.0,119001.0,145090.0
141,0.5,0.15099999999999988,0.505592136353612,0.546902393493152,0.5254365541327124,0.4771054730437617,1882305.0,141237.0,119659.0,144432.0
142,0.5,0.15199999999999989,0.5072622820080316,0.5443161637465873,0.5251363994206106,0.4753119127846602,1883909.0,139633.0,120342.0,143749.0
143,0.5,0.15299999999999989,0.5088512254448727,0.5418245983392088,0.5248205099991748,0.4735715054950771,1885429.0,138113.0,121000.0,143091.0
144,0.5,0.1539999999999999,0.5105191653493065,0.5392762343283186,0.5245038283203635,0.4717960436527606,1886993.0,136549.0,121673.0,142418.0
